orig,0.127796,0.0940369,1024
orig,0.137618,0.156216,2048
orig,0.67904,0.0255776,2
orig,0.588047,0.00807848,4
orig,0.536298,0.00858652,8
orig,0.238013,0.00960635,16
orig,0.148021,0.0116224,32
orig,0.138413,0.0155461,64
orig,0.134083,0.0228262,128
orig,0.129036,0.036135,256
orig,0.128682,0.0589573,512
orig,0.127595,0.0945862,1024
orig,0.137886,0.153888,2048
orig,0.680589,0.0282405,2
orig,0.619719,0.00882128,4
orig,0.381705,0.00848989,8
orig,0.283096,0.0096705,16
orig,0.153955,0.0116104,32
orig,0.138318,0.0155338,64
orig,0.134665,0.0229158,128
orig,0.142266,0.037702,256
orig,0.154862,0.0610288,512
orig,0.13975,0.0978966,1024
orig,0.143314,0.155956,2048
orig,0.749474,0.0302812,2
orig,0.596576,0.00835449,4
orig,0.339906,0.008647,8
orig,0.250009,0.00968529,16
orig,0.146835,0.0115562,32
orig,0.140155,0.0154829,64
orig,0.134614,0.0229412,128
orig,0.130184,0.0361514,256
orig,0.126627,0.0581938,512
orig,0.128623,0.0947868,1024
orig,0.138255,0.156075,2048
orig,0.742263,0.029049,2
orig,0.572803,0.00854891,4
orig,0.355047,0.00858807,8
orig,0.213904,0.00963004,16
orig,0.143643,0.0116477,32
orig,0.1408,0.0155514,64
orig,0.134731,0.0228607,128
orig,0.130155,0.0365866,256
orig,0.127444,0.0584713,512
orig,0.127865,0.094459,1024
orig,0.137615,0.154016,2048
orig,0.718414,0.027018,2
orig,0.607926,0.00852253,4
orig,0.456158,0.00843603,8
orig,0.236506,0.00955895,16
orig,0.145867,0.0115558,32
orig,0.140927,0.0171572,64
orig,0.134403,0.0232076,128
orig,0.129379,0.0365867,256
orig,0.127445,0.0583701,512
orig,0.127774,0.0948252,1024
orig,0.138109,0.156875,2048
orig,0.701212,0.0301768,2
orig,0.724378,0.00801505,4
orig,0.42521,0.0085878,8
orig,0.217322,0.0100897,16
orig,0.151187,0.011616,32
orig,0.140082,0.0156504,64
orig,0.134718,0.0228634,128
orig,0.13033,0.0360918,256
orig,0.127618,0.0589054,512
orig,0.128955,0.0948202,1024
orig,0.138855,0.15484,2048
orig,0.744306,0.029505,2
orig,0.582061,0.00806233,4
orig,0.373115,0.00863811,8
orig,0.260003,0.00960274,16
orig,0.147846,0.011934,32
orig,0.139341,0.0155574,64
orig,0.134633,0.0233451,128
orig,0.130041,0.0363015,256
orig,0.126741,0.0583569,512
orig,0.127721,0.0947214,1024
orig,0.138481,0.155686,2048
orig,0.918076,0.0290724,2
orig,0.626903,0.00910898,4
orig,0.35673,0.00884927,8
orig,0.269682,0.00974052,16
orig,0.146498,0.0116296,32
orig,0.13985,0.0155036,64
orig,0.133693,0.0228758,128
orig,0.129855,0.0366505,256
orig,0.126887,0.0584461,512
orig,0.127843,0.0950276,1024
orig,0.138151,0.155127,2048
orig,0.679157,0.0295016,2
orig,0.608845,0.00798375,4
orig,0.389522,0.00876743,8
orig,0.220216,0.0106742,16
orig,0.150495,0.0114253,32
orig,0.139436,0.0155466,64
orig,0.1343,0.0234557,128
orig,0.12994,0.036686,256
orig,0.126673,0.0589453,512
orig,0.12787,0.0949457,1024
orig,0.13766,0.155298,2048
orig,0.679972,0.0287933,2
orig,0.610714,0.00759188,4
orig,0.366279,0.00845381,8
orig,0.230356,0.0108349,16
orig,0.146283,0.0115783,32
orig,0.139893,0.0154646,64
orig,0.134295,0.0229627,128
orig,0.134103,0.0362917,256
orig,0.126518,0.0590642,512
orig,0.128282,0.0948848,1024
orig,0.137794,0.157366,2048
orig,0.71656,0.0288905,2
orig,0.579594,0.00784275,4
orig,0.439494,0.00852468,8
orig,0.217097,0.00944367,16
orig,0.148739,0.0116606,32
orig,0.140419,0.0161821,64
orig,0.135851,0.0229763,128
orig,0.130756,0.0362999,256
orig,0.127356,0.0582424,512
orig,0.129161,0.0959548,1024
orig,0.141993,0.154006,2048
orig,0.688019,0.028878,2
orig,0.580365,0.00797278,4
orig,0.404685,0.00892502,8
orig,0.230928,0.00966688,16
orig,0.145377,0.0115759,32
orig,0.140186,0.0155138,64
orig,0.135393,0.0235625,128
orig,0.133516,0.041393,256
orig,0.137106,0.0583938,512
orig,0.141685,0.0983761,1024
orig,0.150591,0.163468,2048
orig,0.779362,0.0277431,2
orig,0.616897,0.00796236,4
orig,0.392985,0.00943508,8
orig,0.262654,0.00967333,16
orig,0.167911,0.0120448,32
orig,0.144943,0.0207541,64
orig,0.143754,0.0232952,128
orig,0.13164,0.0362232,256
orig,0.134003,0.0635408,512
orig,0.129338,0.0952286,1024
orig,0.140346,0.155409,2048
orig,0.693992,0.0292247,2
orig,0.663689,0.00802275,4
orig,0.352661,0.0102392,8
orig,0.253607,0.0104074,16
orig,0.151023,0.0115569,32
orig,0.138744,0.0156218,64
orig,0.135551,0.0230381,128
orig,0.130617,0.0369285,256
orig,0.127106,0.0584706,512
orig,0.128026,0.0945175,1024
orig,0.13772,0.15519,2048
orig,0.695087,0.0287983,2
orig,0.619154,0.00797691,4
orig,0.370849,0.0085959,8
orig,0.216597,0.0112219,16
orig,0.149586,0.0116171,32
orig,0.146236,0.0165243,64
orig,0.135051,0.0242371,128
orig,0.130147,0.0362403,256
orig,0.127787,0.0585849,512
orig,0.12789,0.095579,1024
orig,0.14067,0.158325,2048
orig,0.701492,0.0330317,2
orig,0.612176,0.00804661,4
orig,0.486796,0.00861757,8
orig,0.249177,0.0111144,16
orig,0.185362,0.011696,32
orig,0.154003,0.0155322,64
orig,0.145678,0.0229228,128
orig,0.139736,0.0424036,256
orig,0.127087,0.0584073,512
orig,0.127804,0.0948284,1024
orig,0.137616,0.15514,2048
orig,0.676128,0.0317222,2
orig,0.626325,0.00844807,4
orig,0.348004,0.00859651,8
orig,0.208713,0.00960335,16
orig,0.155655,0.0119298,32
orig,0.139383,0.0155466,64
orig,0.134006,0.0229673,128
orig,0.130236,0.0362743,256
orig,0.127014,0.058203,512
orig,0.127707,0.0948121,1024
orig,0.138136,0.155456,2048
orig,0.704159,0.0312796,2
orig,0.578043,0.00813737,4
orig,0.346646,0.00858093,8
orig,0.294287,0.00953642,16
orig,0.14621,0.0115954,32
orig,0.139121,0.0155236,64
orig,0.133568,0.022885,128
orig,0.129309,0.0361389,256
orig,0.126167,0.0583448,512
orig,0.127812,0.0942163,1024
orig,0.137512,0.154733,2048
orig,0.675547,0.0316228,2
orig,0.676686,0.00835387,4
orig,0.485435,0.00815538,8
orig,0.289973,0.00978852,16
orig,0.14817,0.0116785,32
orig,0.139425,0.0154725,64
orig,0.133936,0.0228775,128
orig,0.12948,0.0361431,256
orig,0.126504,0.0583469,512
orig,0.127518,0.0950477,1024
orig,0.137691,0.154831,2048
orig,0.679327,0.0315782,2
orig,0.598072,0.00793726,4
orig,0.397267,0.0085105,8
orig,0.246876,0.00957175,16
orig,0.144908,0.0115689,32
orig,0.139115,0.0155647,64
orig,0.13385,0.0229079,128
orig,0.12925,0.0362885,256
orig,0.126006,0.0584568,512
orig,0.127708,0.0947475,1024
orig,0.13768,0.155104,2048
orig,0.780556,0.029553,2
orig,0.575699,0.00844958,4
orig,0.566321,0.00879993,8
orig,0.229788,0.00961165,16
orig,0.146457,0.0116909,32
orig,0.138621,0.0155288,64
orig,0.134674,0.0228983,128
orig,0.129211,0.0362715,256
orig,0.126948,0.0580957,512
orig,0.127479,0.0941945,1024
orig,0.13754,0.154725,2048
orig,0.677646,0.0336282,2
orig,0.664725,0.00845313,4
orig,0.346355,0.00816665,8
orig,0.28816,0.00952499,16
orig,0.147293,0.0115963,32
orig,0.13872,0.0156346,64
orig,0.138033,0.0228861,128
orig,0.129276,0.0361564,256
orig,0.126864,0.058072,512
orig,0.127729,0.0953043,1024
orig,0.137983,0.155633,2048
orig,0.677647,0.0308813,2
orig,0.580104,0.00836437,4
orig,0.341241,0.00834646,8
orig,0.257237,0.00957683,16
orig,0.146728,0.0115803,32
orig,0.138842,0.0161412,64
orig,0.13435,0.0229018,128
orig,0.129596,0.0362653,256
orig,0.126533,0.05838,512
orig,0.127742,0.0943196,1024
orig,0.137546,0.154006,2048
orig,0.671532,0.0328709,2
orig,0.59057,0.00844108,4
orig,0.349793,0.00861413,8
orig,0.244742,0.0095255,16
orig,0.145201,0.0116013,32
orig,0.139087,0.0155573,64
orig,0.13401,0.0228854,128
orig,0.129317,0.0362044,256
orig,0.126465,0.0583151,512
orig,0.127619,0.0946339,1024
orig,0.137867,0.155334,2048
orig,0.731646,0.0312945,2
orig,0.601226,0.00910893,4
orig,0.339908,0.00887761,8
orig,0.222645,0.00967569,16
orig,0.148483,0.0115935,32
orig,0.139366,0.0155781,64
orig,0.134071,0.0229242,128
orig,0.129475,0.0360932,256
orig,0.12641,0.0580917,512
orig,0.127901,0.094488,1024
orig,0.137399,0.15475,2048
orig,0.774021,0.0314063,2
orig,0.576235,0.00805071,4
orig,0.347544,0.0089505,8
orig,0.238497,0.00954522,16
orig,0.147885,0.0116077,32
orig,0.139227,0.0155479,64
orig,0.134106,0.0230608,128
orig,0.132332,0.0363141,256
orig,0.126147,0.0582258,512
orig,0.127437,0.0944416,1024
orig,0.138202,0.155118,2048
orig,0.677526,0.0354466,2
orig,0.64418,0.00848574,4
orig,0.339556,0.00865657,8
orig,0.256826,0.00958488,16
orig,0.148098,0.0116003,32
orig,0.138602,0.0155149,64
orig,0.133784,0.0228931,128
orig,0.129203,0.0363216,256
orig,0.126254,0.0582619,512
orig,0.128092,0.0942726,1024
orig,0.137824,0.154004,2048
orig,0.679619,0.0313841,2
orig,0.583092,0.00795716,4
orig,0.387976,0.00851212,8
orig,0.281671,0.00952266,16
orig,0.149011,0.0116027,32
orig,0.139054,0.0155517,64
orig,0.13364,0.0229214,128
orig,0.129415,0.0361221,256
orig,0.127433,0.0590745,512
orig,0.128697,0.0945132,1024
orig,0.137562,0.1547,2048
orig,0.911146,0.0311163,2
orig,0.57343,0.00795564,4
orig,0.405904,0.00865384,8
orig,0.25461,0.00956482,16
orig,0.146536,0.0116005,32
orig,0.139047,0.0156303,64
orig,0.133411,0.0228767,128
orig,0.129236,0.0361079,256
orig,0.126351,0.0583939,512
orig,0.127505,0.094478,1024
orig,0.137544,0.155362,2048
orig,0.674105,0.0315067,2
orig,0.572778,0.0083674,4
orig,0.461948,0.00866877,8
orig,0.286243,0.00955381,16
orig,0.148624,0.0115985,32
orig,0.138888,0.0155196,64
orig,0.133958,0.0228925,128
orig,0.129118,0.0360823,256
orig,0.126445,0.0581523,512
orig,0.127667,0.0950423,1024
orig,0.137562,0.154674,2048
orig,1.09384,0.0309869,2
orig,0.876457,0.00789803,4
orig,0.390538,0.0089661,8
orig,0.26212,0.00958972,16
orig,0.145026,0.0114011,32
orig,0.138615,0.01554,64
orig,0.133811,0.0228886,128
orig,0.129309,0.036286,256
orig,0.127397,0.0582082,512
orig,0.12737,0.0946326,1024
orig,0.137569,0.155719,2048
orig,0.670243,0.031403,2
orig,0.644212,0.00830427,4
orig,0.397155,0.00812642,8
orig,0.242056,0.00956979,16
orig,0.149396,0.0115338,32
orig,0.139001,0.0155385,64
orig,0.134261,0.0229899,128
orig,0.130233,0.0360463,256
orig,0.126348,0.0581197,512
orig,0.127312,0.0958404,1024
orig,0.13803,0.15458,2048
orig,1.09922,0.0314269,2
orig,0.575522,0.00812865,4
orig,0.397802,0.00889933,8
orig,0.237602,0.00957494,16
orig,0.151176,0.0114777,32
orig,0.139469,0.0155259,64
orig,0.133856,0.022911,128
orig,0.129424,0.0362166,256
orig,0.126756,0.0583306,512
orig,0.127674,0.0943823,1024
orig,0.137577,0.15504,2048
orig,0.676754,0.0310556,2
orig,0.670764,0.00762316,4
orig,0.444346,0.00853609,8
orig,0.234239,0.00927788,16
orig,0.148118,0.011596,32
orig,0.138964,0.0155562,64
orig,0.134416,0.0244621,128
orig,0.12909,0.036255,256
orig,0.126284,0.0584013,512
orig,0.127617,0.0952378,1024
orig,0.138385,0.154698,2048
orig,0.678662,0.0312479,2
orig,0.643324,0.00797788,4
orig,0.378164,0.00813933,8
orig,0.208768,0.00962054,16
orig,0.148345,0.0116147,32
orig,0.139345,0.0154664,64
orig,0.133878,0.0230815,128
orig,0.129607,0.0370727,256
orig,0.126426,0.0583422,512
orig,0.127864,0.095066,1024
orig,0.137701,0.155124,2048
orig,0.682211,0.0313308,2
orig,0.575472,0.00847269,4
orig,0.477756,0.00941073,8
orig,0.28895,0.0104678,16
orig,0.154999,0.0115604,32
orig,0.139569,0.0155033,64
orig,0.136406,0.0228814,128
orig,0.130373,0.0360743,256
orig,0.127188,0.058024,512
orig,0.127753,0.0945425,1024
orig,0.137944,0.155293,2048
orig,0.678026,0.0290481,2
orig,0.621639,0.00872262,4
orig,0.445676,0.00903887,8
orig,0.243424,0.00962043,16
orig,0.144172,0.0115932,32
orig,0.138563,0.0155257,64
orig,0.134297,0.0229254,128
orig,0.129607,0.036059,256
orig,0.126533,0.0583238,512
orig,0.127472,0.0948124,1024
orig,0.1375,0.155099,2048
orig,0.675096,0.0313858,2
orig,0.591203,0.00852536,4
orig,0.478106,0.0084782,8
orig,0.273786,0.00960522,16
orig,0.149187,0.0116172,32
orig,0.138598,0.0155358,64
orig,0.134004,0.0228745,128
orig,0.129236,0.0361311,256
orig,0.126532,0.0591971,512
orig,0.127188,0.09453,1024
orig,0.137425,0.154455,2048
orig,0.668819,0.0312949,2
orig,0.578994,0.00788721,4
orig,0.567461,0.00877599,8
orig,0.275413,0.00954549,16
orig,0.148007,0.0116007,32
orig,0.13831,0.0155756,64
orig,0.134073,0.022911,128
orig,0.129488,0.0363395,256
orig,0.126507,0.0581336,512
orig,0.127499,0.0942783,1024
orig,0.138028,0.154746,2048
orig,0.672845,0.0312987,2
orig,0.607361,0.00869736,4
orig,0.393119,0.00908336,8
orig,0.246547,0.00954589,16
orig,0.149104,0.0115661,32
orig,0.138561,0.0155833,64
orig,0.134434,0.0228394,128
orig,0.1294,0.0361961,256
orig,0.126237,0.0581993,512
orig,0.128544,0.0944366,1024
orig,0.137538,0.155639,2048
orig,0.72642,0.0312712,2
orig,0.579728,0.00845898,4
orig,0.338325,0.00858311,8
orig,0.195518,0.00963989,16
orig,0.145625,0.0116292,32
orig,0.138782,0.0155497,64
orig,0.133645,0.0228778,128
orig,0.129288,0.0361969,256
orig,0.126769,0.0585491,512
orig,0.127563,0.0945798,1024
orig,0.137542,0.154701,2048
orig,0.676572,0.0311819,2
orig,0.580314,0.00802199,4
orig,0.396563,0.00815279,8
orig,0.290216,0.00989426,16
orig,0.146622,0.011379,32
orig,0.138714,0.0155599,64
orig,0.133925,0.0230034,128
orig,0.1298,0.0362649,256
orig,0.12636,0.0582333,512
orig,0.127502,0.0948528,1024
orig,0.137818,0.155583,2048
orig,0.838292,0.0315512,2
orig,0.639569,0.00796515,4
orig,0.484038,0.00891404,8
orig,0.26068,0.0100998,16
orig,0.147946,0.0115254,32
orig,0.139083,0.0160529,64
orig,0.134354,0.0229008,128
orig,0.129223,0.0361091,256
orig,0.126626,0.0585549,512
orig,0.127501,0.094795,1024
orig,0.137632,0.155209,2048
orig,0.682916,0.0317137,2
orig,0.611588,0.00807773,4
orig,0.435277,0.00859152,8
orig,0.253733,0.00942192,16
orig,0.148926,0.0116118,32
orig,0.140382,0.0156075,64
orig,0.134011,0.022959,128
orig,0.129725,0.036159,256
orig,0.126563,0.0584621,512
orig,0.12761,0.0944827,1024
orig,0.138037,0.15486,2048
orig,0.676364,0.0315218,2
orig,0.579,0.00758868,4
orig,0.413196,0.00821254,8
orig,0.215325,0.00961832,16
orig,0.147263,0.0115539,32
orig,0.13847,0.0155356,64
orig,0.134028,0.0229489,128
orig,0.1296,0.0362068,256
orig,0.126491,0.0581794,512
orig,0.127547,0.0945392,1024
orig,0.137404,0.154864,2048
orig,0.723251,0.0313851,2
orig,0.57604,0.00833924,4
orig,0.447777,0.00854692,8
orig,0.252416,0.00956721,16
orig,0.148914,0.0115704,32
orig,0.139311,0.015554,64
orig,0.134246,0.0229064,128
orig,0.129059,0.0360824,256
orig,0.126674,0.0582158,512
orig,0.127604,0.094801,1024
orig,0.137341,0.154955,2048
orig,0.676811,0.0311888,2
orig,0.584622,0.00806914,4
orig,0.480296,0.00902816,8
orig,0.205801,0.00955856,16
orig,0.149091,0.0123084,32
orig,0.138711,0.0155442,64
orig,0.134038,0.022934,128
orig,0.130098,0.0361378,256
orig,0.126134,0.0583214,512
orig,0.127455,0.0945523,1024
orig,0.137664,0.154344,2048
orig,0.685604,0.0312463,2
orig,0.60451,0.00804048,4
orig,0.438751,0.00882118,8
orig,0.289241,0.00954534,16
orig,0.144103,0.011591,32
orig,0.13874,0.0155708,64
orig,0.133855,0.0228841,128
orig,0.130219,0.0362921,256
orig,0.126528,0.0585374,512
orig,0.12904,0.0952681,1024
orig,0.139229,0.159552,2048
orig,0.763632,0.032098,2
orig,0.662596,0.00842281,4
orig,0.476665,0.00855394,8
orig,0.251409,0.00927486,16
orig,0.149194,0.0115971,32
orig,0.138674,0.0155384,64
orig,0.133889,0.0229135,128
orig,0.12954,0.0361252,256
orig,0.126209,0.0583447,512
orig,0.127866,0.0950482,1024
orig,0.137602,0.156489,2048
orig,0.861252,0.0320527,2
orig,0.804993,0.00762355,4
orig,0.569333,0.00853798,8
orig,0.215698,0.00959993,16
orig,0.148963,0.0115899,32
orig,0.138664,0.0154758,64
orig,0.134183,0.0231852,128
orig,0.129589,0.0362283,256
orig,0.12714,0.0582676,512
orig,0.127695,0.0947642,1024
orig,0.138436,0.154761,2048
orig,0.983967,0.0312975,2
orig,0.617029,0.00832553,4
orig,0.406329,0.00828402,8
orig,0.264477,0.00951287,16
orig,0.149351,0.0115497,32
orig,0.138997,0.0155227,64
orig,0.134362,0.0229636,128
orig,0.129749,0.0362159,256
orig,0.128931,0.0584341,512
orig,0.12822,0.0950545,1024
orig,0.137807,0.155633,2048
orig,0.768356,0.0309824,2
orig,0.646049,0.00839733,4
orig,0.350851,0.00856745,8
orig,0.242878,0.0107029,16
orig,0.171166,0.0130417,32
orig,0.149445,0.0156505,64
orig,0.143733,0.0271487,128
orig,0.138796,0.0375937,256
orig,0.141851,0.0585057,512
orig,0.128081,0.0951072,1024
orig,0.137395,0.155922,2048
orig,0.682081,0.0311742,2
orig,0.645568,0.00762047,4
orig,0.426516,0.00837794,8
orig,0.291347,0.00955765,16
orig,0.147383,0.0115708,32
orig,0.141875,0.0157102,64
orig,0.141745,0.0246248,128
orig,0.135607,0.0364268,256
orig,0.132464,0.0585849,512
orig,0.135386,0.0951392,1024
orig,0.141327,0.156095,2048
orig,0.730013,0.0321193,2
orig,0.596629,0.00855953,4
orig,0.374946,0.00911204,8
orig,0.237088,0.00964256,16
orig,0.150202,0.0115451,32
orig,0.144773,0.0156303,64
orig,0.143017,0.0287224,128
orig,0.137269,0.0366904,256
orig,0.131873,0.0590669,512
orig,0.134483,0.0952456,1024
orig,0.146093,0.155262,2048
orig,0.831202,0.031817,2
orig,0.717991,0.0081515,4
orig,0.369601,0.00883103,8
orig,0.267752,0.0100743,16
orig,0.183901,0.011648,32
orig,0.157096,0.0155572,64
orig,0.141689,0.0230645,128
orig,0.136602,0.0362932,256
orig,0.133615,0.0619245,512
orig,0.134827,0.0949157,1024
orig,0.142926,0.156244,2048
orig,0.689811,0.0320044,2
orig,0.610436,0.00922171,4
orig,0.388541,0.00826493,8
orig,0.243405,0.0109351,16
orig,0.16204,0.013286,32
orig,0.15063,0.0176924,64
orig,0.140948,0.0230841,128
orig,0.139235,0.0444829,256
orig,0.133732,0.0585553,512
orig,0.136477,0.0951644,1024
orig,0.147054,0.156314,2048
orig,0.733759,0.0342614,2
orig,0.584613,0.00845582,4
orig,0.489914,0.00887256,8
orig,0.245294,0.00967038,16
orig,0.181263,0.0117667,32
orig,0.155482,0.0155256,64
orig,0.142766,0.0231143,128
orig,0.135241,0.0363632,256
orig,0.133264,0.0584295,512
orig,0.133367,0.0951795,1024
orig,0.144518,0.154922,2048
orig,0.681911,0.0318079,2
orig,0.584132,0.00784514,4
orig,0.479303,0.00871202,8
orig,0.257674,0.00964788,16
orig,0.166707,0.0115416,32
orig,0.158426,0.0182486,64
orig,0.149051,0.0256467,128
orig,0.142437,0.0369915,256
orig,0.143528,0.0596635,512
orig,0.139933,0.0951069,1024
orig,0.148249,0.15791,2048
orig,0.686267,0.0319624,2
orig,0.610842,0.00841029,4
orig,0.374929,0.00861831,8
orig,0.266892,0.00986183,16
orig,0.158509,0.0132044,32
orig,0.150869,0.0188606,64
orig,0.145915,0.0238532,128
orig,0.14205,0.0363786,256
orig,0.136216,0.05859,512
orig,0.137411,0.0949759,1024
orig,0.148724,0.162118,2048
orig,0.708314,0.0295667,2
orig,0.60998,0.00853636,4
orig,0.351746,0.00868516,8
orig,0.22867,0.00951172,16
orig,0.167277,0.0116649,32
orig,0.15272,0.0156374,64
orig,0.142875,0.0229816,128
orig,0.139445,0.0363948,256
orig,0.136186,0.0587735,512
orig,0.135541,0.0951588,1024
orig,0.146593,0.158682,2048
orig,0.705937,0.0309091,2
orig,0.596023,0.00797479,4
orig,0.419483,0.00862209,8
orig,0.25651,0.00944502,16
orig,0.186322,0.0115957,32
orig,0.151144,0.0155537,64
orig,0.143498,0.0229418,128
orig,0.138742,0.0363816,256
orig,0.136315,0.0588388,512
orig,0.136347,0.0951104,1024
orig,0.147293,0.155543,2048
orig,0.687613,0.0297474,2
orig,0.590125,0.00852897,4
orig,0.404236,0.00979605,8
orig,0.25399,0.0108769,16
orig,0.164267,0.011539,32
orig,0.151572,0.0173939,64
orig,0.141969,0.0229997,128
orig,0.136686,0.0363749,256
orig,0.132944,0.0592378,512
orig,0.131488,0.0979572,1024
orig,0.143093,0.157211,2048
orig,0.691312,0.0280626,2
orig,0.678161,0.00803156,4
orig,0.440431,0.0116282,8
orig,0.320616,0.0122382,16
orig,0.184758,0.0158653,32
orig,0.26785,0.021321,64
orig,0.19805,0.0317059,128
orig,0.181727,0.0502889,256
orig,0.168532,0.0786779,512
orig,0.201826,0.12726,1024
orig,0.183123,0.200529,2048
orig,1.25466,0.057553,2
orig,1.00909,0.014852,4
orig,0.692631,0.0117537,8
orig,0.414719,0.0132038,16
orig,0.352783,0.0158136,32
orig,0.29744,0.022388,64
orig,0.246105,0.0327534,128
orig,0.265124,0.0566882,256
orig,0.202124,0.0811326,512
orig,0.199442,0.135155,1024
orig,0.287899,0.232859,2048
orig,1.16315,0.0498304,2
orig,1.0605,0.0136211,4
orig,0.670988,0.0120542,8
orig,0.456955,0.0134048,16
orig,0.294267,0.0198505,32
orig,0.272821,0.0228644,64
orig,0.243357,0.0372644,128
orig,0.238071,0.0498578,256
orig,0.26833,0.0866802,512
orig,0.235426,0.146328,1024
orig,0.268812,0.22146,2048
orig,1.1675,0.0479367,2
orig,1.02757,0.0153533,4
orig,0.658139,0.0133512,8
orig,0.483271,0.0136075,16
orig,0.375618,0.0164432,32
orig,0.301851,0.0223495,64
orig,0.23595,0.0350374,128
orig,0.214706,0.0570623,256
orig,0.225957,0.0802132,512
orig,0.212187,0.138006,1024
orig,0.243498,0.229479,2048
orig,1.21797,0.048776,2
orig,1.01129,0.0107501,4
orig,0.669429,0.0116735,8
orig,0.389685,0.0131653,16
orig,0.388028,0.0169729,32
orig,0.295295,0.0226837,64
orig,0.267038,0.0324973,128
orig,0.24049,0.051189,256
orig,0.210681,0.0802896,512
orig,0.217271,0.133651,1024
orig,0.249362,0.225255,2048
orig,0.688444,0.0293028,2
orig,0.586796,0.00833574,4
orig,0.570849,0.00858988,8
orig,0.20554,0.00967106,16
orig,0.149538,0.0116092,32
orig,0.13934,0.0156234,64
orig,0.134539,0.022945,128
orig,0.129434,0.0367348,256
orig,0.127176,0.0583992,512
orig,0.12779,0.0953073,1024
orig,0.13826,0.156104,2048
orig,0.735353,0.0292751,2
orig,0.577318,0.00785316,4
orig,0.569743,0.00855843,8
orig,0.209744,0.00969521,16
orig,0.149506,0.0116144,32
orig,0.13938,0.0155143,64
orig,0.134579,0.0229338,128
orig,0.129733,0.0367953,256
orig,0.126471,0.0584887,512
orig,0.12775,0.0947957,1024
orig,0.137927,0.156501,2048
orig,0.675756,0.0315018,2
orig,0.610387,0.00796459,4
orig,0.340739,0.00855238,8
orig,0.279257,0.00958178,16
orig,0.148998,0.0116318,32
orig,0.139376,0.0155528,64
orig,0.135155,0.0229582,128
orig,0.130024,0.0362208,256
orig,0.126934,0.0587153,512
orig,0.129361,0.0953083,1024
orig,0.139569,0.15644,2048
orig,0.70646,0.0314845,2
orig,0.584122,0.0084346,4
orig,0.396236,0.00860741,8
orig,0.22759,0.0095623,16
orig,0.149774,0.0117984,32
orig,0.142613,0.0155258,64
orig,0.134539,0.0229616,128
orig,0.129997,0.0369992,256
orig,0.127621,0.0586821,512
orig,0.128282,0.0954461,1024
orig,0.138269,0.154717,2048
orig,0.813422,0.0317027,2
orig,0.649685,0.00830861,4
orig,0.39783,0.00832027,8
orig,0.249252,0.00966098,16
orig,0.147534,0.0128476,32
orig,0.140189,0.0155242,64
orig,0.134358,0.0232074,128
orig,0.130058,0.0361732,256
orig,0.12744,0.0583729,512
orig,0.127861,0.0952145,1024
orig,0.13775,0.156702,2048
orig,0.922305,0.0314355,2
orig,0.643531,0.00787485,4
orig,0.396738,0.00859492,8
orig,0.252718,0.00956252,16
orig,0.147014,0.0115838,32
